orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,import,systemGuid
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-45CM,19100496,Swagelok Bercon,SS-TC12TA12TA12-45CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-45CM,19100492,Swagelok Bercon,SS-TC12TA12TA12-45CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100475,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100480,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100487,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100488,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100489,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100495,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100497,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100504,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100508,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100479,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100503,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-30CM,19100509,Swagelok Bercon,SS-TC12TA12TA12-30CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19920327,934cdd4b-a80b-4ab3-8c61-cb3369366c33,"Sensor interface module with relay and location display, 24VDC supply TTSIM-2 24 VDC",19090384,Ray Service a.s,TTSIM-2 24VDC,,y,54db8522-b350-4fdc-9b95-64c9cc1dce88
19920327,934cdd4b-a80b-4ab3-8c61-cb3369366c33,"Sensor interface module with relay and location display, 24VDC supply TTSIM-2 24 VDC",19090378,Ray Service a.s,TTSIM-2 24VDC,,y,54db8522-b350-4fdc-9b95-64c9cc1dce88
19920327,934cdd4b-a80b-4ab3-8c61-cb3369366c33,"Sensor interface module with relay and location display, 24VDC supply TTSIM-2 24 VDC",19090380,Ray Service a.s,TTSIM-2 24VDC,,y,54db8522-b350-4fdc-9b95-64c9cc1dce88
19920327,934cdd4b-a80b-4ab3-8c61-cb3369366c33,"Sensor interface module with relay and location display, 24VDC supply TTSIM-2 24 VDC",19090375,Ray Service a.s,TTSIM-2 24VDC,,y,54db8522-b350-4fdc-9b95-64c9cc1dce88
19920327,934cdd4b-a80b-4ab3-8c61-cb3369366c33,"Sensor interface module with relay and location display, 24VDC supply TTSIM-2 24 VDC",19090374,Ray Service a.s,TTSIM-2 24VDC,,y,54db8522-b350-4fdc-9b95-64c9cc1dce88
19920327,934cdd4b-a80b-4ab3-8c61-cb3369366c33,"Sensor interface module with relay, 24VDC supply TTSIM-1A-24VDC",19090389,Ray Service a.s,TTSIM-1A-24VDC,,y,54db8522-b350-4fdc-9b95-64c9cc1dce88
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9474,19100356,National Instruments,779003-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9474,19100357,National Instruments,779003-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9474,19100361,National Instruments,779003-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9474,19100364,National Instruments,779003-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9474,19100368,National Instruments,779003-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100332,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100333,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100335,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100336,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100337,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100338,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100349,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100341,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100345,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9477,19100370,National Instruments,779517-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9915,19100331,National Instruments,779018-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920355,9ef2ba72-dd0e-441f-8c13-3d78c3dec27c,NI-9977,19100365,National Instruments,196917-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920370,d4df80a6-cb1a-46b1-888e-c7f97177b23e,NI 9202 DSUB (784399-01 ),19110323,National Instruments,784399-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920370,d4df80a6-cb1a-46b1-888e-c7f97177b23e,NI 9202 DSUB (784399-01 ),19110322,National Instruments,784399-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920370,d4df80a6-cb1a-46b1-888e-c7f97177b23e,cRIO 9147,19110321,National Instruments,783496-01,,y,357e6803-85d1-498d-a7cf-5316f276fce3
